Ids,CHG,SMILES,True vals,AttentiveFP,GraphConv,GCN,GAT,DAG,Set
CHEMBL1537631,0,s1cc(nc1N)c1nonc1C,-1.899539909,-2.021218,-1.7813627,-1.5995196,-1.9294596,-1.938139,train
CHEMBL1537801,0,n1c2c(nc(c1C)C)ccc(c2N)C,-1.8734184574,-1.8856925,-2.0113463,-1.8587972,-1.9647217,-1.9381331,train
CHEMBL1538229,0,[P@](=O)(C(O)(C)C)(c1ccccc1)C,-2.6383794411,-2.578344,-2.7465372,-2.658869,-2.76262,-2.516768,train
CHEMBL1538512,0,S=c1n(cn[nH]1)CCCOC,-2.9500290377,-2.833898,-2.9296188,-2.856465,-2.75575,-2.9474564,train
CHEMBL1539103,0,s1c(NC(=O)C)ccc1NC(=O)C,-2.951818467,-2.8972106,-3.2150311,-2.8588295,-3.0545871,-2.9630098,train
CHEMBL1539467,0,s1c2c(nc1N)CCCC2=O,-1.9786680509,-1.9367315,-1.9736899,-1.935924,-1.7326753,-2.1483848,test
CHEMBL1539612,0,o1nc(c2c1c(ccc2)C)CC(=O)O,-2.3815832862,-2.4427228,-2.387698,-2.2963536,-2.4089813,-2.174402,test
CHEMBL1540344,0,O=C(O)C[C@H](n1nc(c(c1C)C)C)C,-3.0918282161,-3.0933352,-3.2248602,-3.106922,-3.1399815,-3.0510445,train
CHEMBL1540398,0,N(c1ccc(cc1)C)c1ccccc1,-3.1582573326,-3.229803,-3.2773802,-3.0947983,-3.1808202,-2.9673553,train
CHEMBL1540864,0,S=c1n(nc([nH]1)C)c1ccccc1,-2.6396233233,-2.7684917,-2.9346235,-2.606643,-2.7418048,-2.7744055,train
CHEMBL1541740,0,O=c1n2ncc(c2[nH]c(c1)C)C(=O)O,-2.3040868433,-2.0729952,-2.0259578,-1.8651787,-1.997123,-1.9981825,test
CHEMBL1542086,0,n1c2c(c(cc1C)C)cccc2N,-2.2473890044,-2.3660374,-2.326484,-2.2660527,-2.5009239,-2.195898,train
CHEMBL1542357,0,Clc1c(NN)cc(cc1)C(=O)O,-1.7926789399,-1.8799981,-2.0159333,-1.8012367,-1.9931545,-2.034389,valid
CHEMBL1542508,0,Oc1cc2c3[nH]cnc3ccc2cc1,-2.5525529313,-2.5365887,-2.708194,-2.4242194,-2.51979,-2.3216453,train
CHEMBL1542738,0,s1c(NC(=O)NCC2CC2)ccc1,-3.0079565428,-3.05797,-3.2356155,-3.0740378,-3.124881,-2.9269228,train
CHEMBL1542858,0,N1(c2c(N)cccc2)CCC(CC1)C,-3.2333999213,-3.2691524,-3.3105683,-3.1973422,-3.242524,-3.128814,train
CHEMBL1543114,0,n1c2[nH]cnc2nc2c1cccc2,-1.3553907643,-1.311487,-1.3955942,-1.4578141,-1.6821859,-1.6234509,train
CHEMBL1543137,0,O(C(=O)c1ccc(C(=O)NN)cc1)C,-1.4907459644,-1.6135203,-1.7035025,-1.5876154,-1.5803397,-1.3844005,train
CHEMBL1543397,0,O=C(N)/C(=C/c1ccncc1)/C#N,-0.8239743661,-0.7530407,-1.0344971,-0.844094,-1.0458272,-0.88845533,test
CHEMBL1543859,0,O=C(N(C)C)C#Cc1ccccc1,-1.8484132556,-1.8128847,-1.7373663,-1.8148685,-1.8379927,-1.8648666,train
CHEMBL1544529,0,O=C([O-])CNC1=[NH+]CCCCC1,-2.4877399206,-2.5890944,-2.3795378,-2.4825284,-2.481618,-2.345325,train
CHEMBL1544719,0,S=C(N1CCCC1)c1ccccc1,-1.992113055,-1.7446495,-1.6624861,-1.7539629,-1.7154591,-1.8960397,train
CHEMBL1546355,0,O=Cc1ccc(n2ncnc2)cc1,-1.4553782228,-1.2742409,-1.3418367,-1.3547703,-1.265408,-1.3628513,train
CHEMBL1546533,0,O=C(Nc1n(nc(c1)C)C)NC,-3.5272435809,-3.527516,-3.6169002,-3.3223372,-3.3574648,-3.2981634,train
CHEMBL1546923,0,O=C(O)CN1CCCCC1,-2.7448560209,-2.8610344,-2.9414952,-2.777914,-2.7925198,-2.7638328,train
CHEMBL1547038,0,O[C@H](CNc1nccnc1)C,-2.0506709259,-2.1041877,-2.0710073,-1.9999319,-2.2191312,-2.1258025,valid
CHEMBL1548726,0,C(CCC)C=C,-3.4195987709,-3.4586916,-3.5223932,-3.4675777,-3.3102028,-3.4106305,test
CHEMBL1548816,0,N1(c2c3c(N(C1)C)cccc3ccc2)C,-2.6579447461,-2.7765281,-2.7756648,-2.6304739,-2.676462,-2.6013315,train
CHEMBL1548859,0,s1c(C(=O)c2ncc[nH]2)ccc1,-1.1966795005,-1.1019807,-1.1186472,-1.2696924,-1.197067,-1.2679029,train
CHEMBL1549024,0,Clc1ccc(c2n[nH]cc2)cc1,-2.5381365589,-2.5766962,-2.6687438,-2.5197322,-2.560298,-2.4446537,train
CHEMBL1549129,0,O=c1[nH]c(cc(O)c1CCCC)C,-2.6652583492,-2.5780964,-2.5940106,-2.4978766,-2.5822704,-2.491821,train
CHEMBL1549465,0,o1c(C(=O)N2C(=O)NCC2)ccc1,-1.6781004111,-1.7303839,-1.6798183,-1.8655933,-2.1014605,-1.8657285,train
CHEMBL1549489,0,Fc1ccc(c2oc(cc2)C=O)cc1,-1.3811216378,-1.3399264,-1.3325217,-1.4342996,-1.3931098,-1.6102169,train
CHEMBL1550213,0,S1(=O)(=O)C[C@@H](CC1)CC(=O)O,-2.6233478122,-2.5088177,-2.4563797,-2.4901483,-2.4267805,-2.6114125,train
CHEMBL1550366,0,O=C1c2c3c(C(=C1)N)cccc3ccc2,-1.1311092015,-1.085036,-1.0526155,-1.1466402,-1.1582183,-1.1291422,train
CHEMBL1550844,0,s1c(nnc1NC)c1occc1,-2.1184681578,-2.2461252,-2.1799438,-2.1051676,-2.338462,-2.1478438,train
CHEMBL1551650,0,O=C1C2=CCC[C@H]([C@@H]2CCC1)C=C,-1.8377997558,-1.8654644,-1.7536355,-1.8159355,-1.8617184,-1.8444695,train
CHEMBL1552794,0,o1c2c(nc(c1=O)C)cccc2,-1.1326509616,-1.0791165,-1.2622252,-1.3153015,-1.3432417,-1.237258,test
CHEMBL1554911,0,O([C@@H](NC(=O)N)C(=O)O)C,-2.7960378123,-2.765331,-3.0014114,-2.7256577,-2.8311255,-2.8994644,train
CHEMBL1555436,1,[n+]1(C/C(=N\N=C(N)N)/C)ccccc1,-1.3193986678,-1.5778507,-1.4292701,-1.4600351,-1.4887137,-1.3307099,train
CHEMBL1555883,0,O=C1N(C(=O)NC1=O)c1ccccc1,-0.7256158918,-0.8236091,-1.2750784,-0.7788245,-0.866221,-0.75011146,valid
CHEMBL1556654,0,O=C1N(C(=O)[C@@H](c2nc[nH]c12)C)C,-1.9984610717,-2.0100622,-2.0289805,-2.0921276,-2.144762,-2.33776,train
CHEMBL1556752,0,Clc1[nH]c(=O)n(c(=O)c1)C,-1.8086711734,-1.7191557,-1.8784811,-1.7184563,-1.6596875,-2.2084596,train
CHEMBL1557033,0,ON1[C@]2(C(=[N+]([O-])C1)CCCC2)C,-2.3808071044,-2.4369025,-2.1670635,-2.4243677,-2.4029827,-2.2972326,train
CHEMBL1557077,0,s1c2nc(n(N)c(=O)c2cc1)CC,-2.3318907213,-2.4687057,-2.2929218,-2.2498605,-2.2412715,-2.3281546,train
CHEMBL1557730,0,O=C1NC(CC(=C1C#N)C)(C)C,-1.7469837903,-1.8426656,-1.807638,-1.8328975,-1.762661,-1.8661814,train
CHEMBL1558007,0,O1C(=O)/C(=C\c2occc2)/N=C1C,-0.9437920555,-0.9408958,-0.8381493,-1.0289114,-1.2970712,-0.9196986,train
CHEMBL1558054,0,[S-]/C(=[NH+]\CCO)/c1ccccc1,-1.7238826526,-1.7038074,-1.7173985,-1.6830952,-1.6666758,-1.6069317,valid
CHEMBL1558388,0,o1c(nc2c1cccc2)c1ncccc1,-1.6768267552,-1.6179763,-1.4842683,-1.7037879,-1.6933858,-1.7631831,train
CHEMBL1559303,0,O=C1C(=C(O)C(=O)C(=C1O)O)O,0.0179483957,-0.013660833,0.21944275,-0.15810028,-0.118090555,-0.19167197,train
CHEMBL1559311,0,s1c2n(nc(c(=O)n2)C)c(N)c1,-1.6080782002,-1.7790374,-2.1553307,-1.7590052,-1.7169037,-1.7362926,train
CHEMBL1559465,0,O1C(=O)c2c(cc(OC)c(OC)c2)C1,-2.0996472782,-2.0046427,-1.9560691,-1.9880923,-2.1599464,-1.919265,train
CHEMBL1559594,0,O(C(=O)Cc1[nH]c(=O)[nH]c(=O)c1)CC,-2.1959729413,-2.1583538,-2.223637,-2.0083892,-2.156893,-2.2277713,train
CHEMBL1559732,0,Clc1n2c(nnc2CC)ccc1,-1.841996744,-1.8634127,-1.9824709,-1.9485841,-2.0579386,-1.9856899,train
CHEMBL1559929,0,O=C(Nc1c2c(ccc1)cccc2)CC,-2.2328928418,-2.541948,-2.4595106,-2.4516602,-2.626054,-2.4337838,test
CHEMBL1559991,0,o1nccc1c1c(nn(c1)C)C(=O)O,-1.9345589746,-1.8535963,-1.8306438,-1.6641089,-1.9367058,-1.833274,train
CHEMBL1560055,0,N([C@H](c1ccncc1)C)c1ccccc1,-2.6982773819,-2.7333379,-2.8733242,-2.725052,-2.7414467,-2.72401,train
CHEMBL1560603,0,o1c(c2nn(c(n2)N)C(=O)C)ccc1,-2.2071945566,-2.3811245,-2.1862805,-2.1658452,-1.9237299,-1.8405467,test
CHEMBL1560627,0,O1C2(C(=CC1=O)OC)CCCCC2,-2.4950271749,-2.3618479,-2.393047,-2.4895475,-2.3064559,-2.281785,train
CHEMBL1560750,0,S=c1oc2c(n1C)cc(cc2)C,-2.4750079242,-2.623561,-2.6386716,-2.6050985,-2.4668558,-2.5657475,train
CHEMBL1562419,0,O=C(O)[C@H](N1CCCCC1)C,-2.8455226567,-2.8700874,-2.8534615,-2.8085616,-2.814896,-2.7634158,train
CHEMBL1562545,0,O=C(NC)c1cc2nnn(c2cc1)C,-1.9996131088,-1.8558764,-1.9910718,-1.90547,-1.8588164,-1.8524921,train
CHEMBL1562708,0,Brc1cc2[nH]cnc2nc1,-2.1789918707,-2.3088975,-2.2334242,-2.224439,-2.2671986,-2.1696758,train
CHEMBL1562752,0,O(CCc1n(ccn1)C)C(=O)NC,-3.4532279233,-3.6296945,-3.8048713,-3.3945155,-3.3989892,-3.4956644,valid
CHEMBL1562934,0,S=C(Nc1nccc(c1)C)NCC,-2.6546543603,-2.514053,-2.4729903,-2.3806503,-2.4873734,-2.593152,train
CHEMBL1563075,0,O1c2c(OC1)cc(cc2OC)CCC,-3.1120539886,-3.0769916,-3.2160149,-3.1177866,-3.129686,-3.089457,train
CHEMBL1563325,0,S=C1NC(C[C@H](OCC)N1)(C)C,-2.8768520781,-2.8596523,-2.808833,-2.9199998,-2.8426745,-2.8097458,train
CHEMBL1563952,0,O=C1N(c2c(CCC1)cccc2)CC,-3.0573447197,-2.9915743,-3.161063,-3.0538604,-3.1207263,-3.0594676,train
CHEMBL1564555,0,O=C(O)c1cn(nc1)CCC,-2.431515168,-2.4744916,-2.5572462,-2.409281,-2.4861457,-2.4205966,train
CHEMBL1564603,0,s1c2nc(SC)[nH]c(=O)c2cc1,-2.0620989809,-2.0118322,-1.9465394,-1.9225343,-2.2630312,-2.013082,test
CHEMBL1564954,0,[O-][N+](=O)c1ccc(NCC#C)cc1,-0.6628301453,-0.48571193,-0.53200936,-0.82247657,-0.7463791,-0.64516103,train
CHEMBL1565593,0,s1c(C(=O)N2CCOCC2)ccc1,-1.9409878574,-1.9135042,-1.6651652,-1.9114503,-2.1154454,-1.8846085,valid
CHEMBL1565791,0,Clc1nc(NNC(=O)N)ccc1,-2.6607093556,-2.6461117,-2.5296562,-2.640858,-2.638529,-2.8201005,train
CHEMBL1566134,0,O=C1N(N=C(C(C)(C)C)C1)C,-2.8856744121,-2.9502969,-2.73187,-2.9640386,-2.916338,-2.9509134,train
CHEMBL1566553,0,O=c1[nH]c(cc(c1C#N)COC)C,-1.6121749229,-1.609218,-1.4596697,-1.6968764,-1.7040172,-1.778965,train
CHEMBL1566946,0,s1cc(nc1)C,-2.7588460433,-2.7686691,-2.9477797,-2.804488,-2.8260233,-2.8151486,train
CHEMBL1567023,0,O=c1n(c(NCC)cc(=O)n1C)C,-2.8234759782,-2.7983007,-2.834854,-2.586208,-2.70668,-2.7399821,train
CHEMBL1567031,0,o1nc2c(nc(c(c2N)C(=O)C)C)n1,-0.9427471856,-1.1130232,-0.89658475,-1.0060374,-0.7995226,-1.4133921,test
CHEMBL1567311,0,[O-][N+](=O)c1nc(n(c1)CC)C,-0.6886052096,-0.7741407,-0.5358828,-0.8978882,-0.6938225,-0.8390291,train
CHEMBL1567654,0,SC([C@@H]([NH+]=C(C)C)C(=O)[O-])(C)C,-1.7822175249,-1.7156936,-1.7890683,-2.056367,-1.6261067,-1.8767109,train
CHEMBL1567800,0,O=C1c2nc[nH]c2C(=O)c2c1cccc2,-0.3925311296,-0.17042002,-0.53252494,-0.5749311,-0.5359309,-0.5497024,train
CHEMBL1568017,0,[O-][N+](=O)c1cc(NC(=O)C)ccc1,-0.4522310195,-0.31820953,-0.24494879,-0.74617916,-0.5464549,-0.6116678,train
CHEMBL1568885,0,o1c(C(=O)Nc2ccccc2)ccc1,-2.0370129549,-1.932238,-2.0347025,-2.049752,-2.100937,-1.9958427,train
CHEMBL1568994,0,O(c1n[nH]nn1)c1cc(cc(c1)C)C,-2.1518125668,-2.2059093,-2.4510798,-2.3633852,-2.4748013,-2.3055034,train
CHEMBL1569162,0,O/N=N/c1n(c2c(n1)cccc2)C,-1.094899013,-1.1659396,-0.9008353,-1.1143296,-1.1674719,-1.3171334,train
CHEMBL1569381,0,O=C1NC(=O)N[C@]1(C1CC1)C,-2.8446105096,-2.7839513,-2.7088804,-2.804827,-2.8076718,-2.7948742,train
CHEMBL1569964,0,O[C@](C#Cc1ccccc1)(CC=C)C,-2.3839143186,-2.5500326,-2.5813687,-2.5095227,-2.6969376,-2.375731,test
CHEMBL1570081,0,O=NN1c2c(CCC1)cccc2C,-1.8079766503,-1.5047885,-1.6589674,-1.5879315,-1.7047539,-1.664058,train
CHEMBL1570502,0,[C@@H]12[C@H]([C@@H]3C[C@H]1C=C3)CC=C2,-3.6675813218,-3.4993439,-3.7498057,-3.4424164,-3.5885642,-3.3844128,train
CHEMBL1570781,0,S=c1[nH]c2c(c(n1)NC)cccc2,-1.8119454776,-1.8204352,-1.7860097,-1.7943933,-1.8299458,-2.0242696,train
CHEMBL1570946,0,O=C([O-])CC[NH+](c1ccccc1)CC,-2.8182964297,-2.4835153,-2.7152593,-3.1225214,-2.9354327,-2.5026822,test
CHEMBL1571390,0,o1c(cc(c1CC)COC)C(=O)O,-1.9679216307,-1.9362867,-1.9915686,-1.9561085,-2.1156847,-1.9147615,train
CHEMBL1572657,0,O(C(=O)c1cc2nccnc2cc1)C,-1.2526757669,-1.152652,-1.0935148,-1.1305633,-1.1166596,-1.187436,train
CHEMBL1573810,0,O=C(N1CCCC1)c1[nH]nc(c1)C,-2.3907485038,-2.243258,-2.364751,-2.2528112,-2.2950635,-2.3484995,train
CHEMBL1573888,0,O=C(O)[C@H](n1nccc1C)C,-2.8891863487,-2.8916926,-2.9563599,-2.8276718,-2.7235262,-2.9755807,train
CHEMBL1574297,0,O=C(O)c1nc[nH]c1CC(=O)O,-2.0297120787,-2.3261948,-2.262748,-2.2407734,-2.2378616,-2.0342197,train
CHEMBL1574329,0,O(c1nc2c(nc1OC)cccc2)C,-1.9098357063,-1.6696231,-1.5423998,-1.4945055,-1.8808877,-1.775232,test
CHEMBL1574472,0,S=C1N[C@@H]2[C@@H](N1)CCCC2,-2.8335458176,-2.839694,-2.7766478,-2.8143244,-2.9581807,-2.890801,train
CHEMBL1574675,0,S(c1nc(=O)c(n[nH]1)C)CC(C)C,-1.7205981028,-1.6836636,-1.762131,-1.6722373,-1.7524395,-1.7465929,train
CHEMBL1574843,0,O=C(N)C1CCN(CC1)CC,-3.2088973279,-3.1741014,-3.284891,-3.2453613,-3.2464535,-3.100197,train
CHEMBL1574876,0,O=C1N(CCC(=N)N1)CCC(C)C,-3.2517699901,-3.2565157,-3.2885873,-3.145874,-3.2499814,-3.110366,train
CHEMBL1575129,0,o1nc(NC(=O)NCCCC)cc1,-2.754156228,-2.8535972,-2.6573205,-2.8999228,-2.9024806,-2.6436024,valid
CHEMBL1575581,0,s1c2nc(ccc2c(N)c1C#N)C,-1.9490522635,-1.8802477,-1.9204623,-1.8952736,-1.6711578,-2.015008,test
CHEMBL1575627,0,n12ncc(nc2nnn1)c1ccccc1,-0.5897487631,-0.51064175,-0.68513095,-0.34887818,-0.84947926,-0.9336037,train
CHEMBL1575695,0,O(c1c(OC)cc2c(c1)cnnc2)C,-2.1217289841,-1.9762579,-1.999527,-2.0240812,-1.9915063,-1.9142033,train
CHEMBL1575841,0,[P@@](=O)(Oc1cc(cc(c1)C)C)(N)C,-2.9537391235,-3.0088873,-3.1590865,-2.8575304,-2.9062955,-2.878274,train
CHEMBL1576086,0,O=C/C=C/C=C/C,-1.4198979272,-1.3690763,-1.3603952,-1.335056,-1.328563,-1.4962243,train
CHEMBL1576153,0,O=C(Nc1nc2c([nH]1)cccc2)N,-3.099489109,-3.1057081,-2.8910894,-2.8966796,-2.9066646,-2.9506192,test
CHEMBL1576822,0,O=C(O)c1n(nc2c1CCCC2)C,-2.1228723504,-2.1512358,-2.2118917,-2.1361294,-2.1253536,-2.2346916,train
CHEMBL1577054,0,S=C(NCC=C)NCC,-2.9932527819,-3.0184317,-2.9954414,-2.9807007,-3.0193472,-2.9886026,train
CHEMBL1577366,0,O=C1c2[nH]c3c(c2CC1)cc(cc3)C,-1.8889498648,-1.8743418,-1.8752342,-1.8931633,-1.9432642,-1.8994138,train
CHEMBL1577380,0,S=C(NC(=O)OCC)c1[nH]ccc1,-1.397800259,-1.4184912,-1.3432754,-1.6063116,-1.8359463,-1.45387,train
CHEMBL1577463,0,s1c(N2CCCCC2)ncc1C=O,-1.6220678665,-1.7327158,-1.5307357,-1.6025709,-1.6369617,-1.5767974,train
CHEMBL1578766,0,Fc1n2c(nc1C(=O)OC)cccc2,-2.020061667,-1.9623029,-2.0220332,-1.8400815,-1.9374981,-1.7243098,valid
CHEMBL1578790,0,O=c1[nH]c2N(CCCc2cc1C#N)C,-2.0044908012,-1.9369599,-1.86824,-1.9984637,-2.1128626,-1.9037082,train
CHEMBL1579374,0,O=c1n(c2c(nc1NC)cccc2)C,-1.9460711341,-1.8535384,-1.721177,-1.821011,-1.9781933,-1.8786489,train
CHEMBL1579633,0,O=C(c1c(n2nc(nc2nc1)C)C)C,-1.643349342,-1.5827549,-1.502941,-1.0305588,-1.092413,-1.7367365,valid
CHEMBL1579791,0,o1c(c(c(cc1=O)C)C(=O)OCC)C,-1.7179670818,-1.8605665,-1.9396733,-1.7016423,-1.7879047,-1.7412902,train
CHEMBL1579797,0,FC(F)(F)c1nc(n(N)c(=O)c1)N,-1.8971647118,-2.2377727,-2.0799026,-2.1046484,-2.2936451,-2.1443186,valid
CHEMBL1579917,0,s1c2c(nc1)ccc(c2)C(=O)O,-1.6858932848,-1.6196593,-1.877424,-1.668933,-1.8022699,-1.735342,valid
CHEMBL1580763,0,O=C(O)C(=C1CCCC1)C#N,-1.4632324384,-1.4963784,-1.5016321,-1.5731679,-1.459513,-1.5883172,train
CHEMBL1581299,0,Clc1cc2c([nH]c(=O)cc2C)cc1,-1.8347613888,-1.7393676,-1.799532,-1.8083016,-1.8026581,-1.8872575,train
CHEMBL1581372,0,O=C(NC1CCCCCC1)CNC=O,-3.2284214089,-3.2107525,-3.1343997,-3.1921084,-3.3633363,-2.866679,valid
CHEMBL1582178,0,n1c2c(nnc1N)CCCC2,-1.6866197471,-1.6109344,-1.955068,-1.8484201,-1.7194145,-1.8031402,train
CHEMBL1582211,0,s1c2=NCCn2c(c1C(=O)C)C,-2.0090029809,-2.0880337,-1.9470958,-2.005513,-1.8561065,-1.9645534,train
CHEMBL1582887,0,Fc1c(Cn2ncc(N)c2)cccc1,-2.8081980308,-3.0484414,-3.1890266,-2.9154315,-3.00446,-2.8139648,train
CHEMBL1583007,0,O=c1[nH]nc(Cc2ncccc2)cc1,-1.5704393687,-1.5673296,-1.6207844,-1.5263134,-1.6886132,-1.5567276,train
CHEMBL1583275,0,o1nc(cc1C(=O)NCCC)C,-1.8179962441,-1.7590544,-1.8611661,-1.8607846,-1.9948854,-2.0196185,train
CHEMBL1583447,0,n1(nc(nn1)c1ccc(N)cc1)CC,-2.4717985837,-2.3322206,-2.3943903,-1.7790393,-2.121381,-2.1793878,valid
CHEMBL1583934,0,O=c1n(c(=O)n(cc1C(=O)C)C)C,-1.580186871,-1.6161913,-1.9588987,-1.676649,-1.3722587,-1.6300191,test
CHEMBL1584087,0,O(c1c(cc(NC(=O)C)cc1)C)C,-3.209610204,-3.1286736,-3.3150277,-3.0731523,-3.1113126,-3.0775976,train
CHEMBL1584227,0,O=c1n(nc(O)cc1)c1ccccc1,-1.4945855628,-1.349272,-1.5786159,-1.566491,-1.5434275,-1.6412531,train
CHEMBL1584244,0,S=C(NCc1ccccc1)NN,-2.8144832685,-2.8639154,-2.8443081,-2.8883884,-2.705326,-2.7849998,train
CHEMBL1584336,0,N(c1cc(ccc1)C)CCC#N,-3.5825698741,-3.3297424,-3.4078596,-3.3549411,-3.3278801,-3.302184,train
CHEMBL1584433,0,O=C(N1CC(=O)NCC1)C1CCCC1,-3.3278828409,-3.3201914,-3.2873654,-3.2423666,-3.3670604,-3.1542575,train
CHEMBL1584515,0,O1[C@H](n2nc(c(nc2=O)N)C)CCC1,-1.6480814758,-1.5959581,-1.7586323,-1.6227986,-1.8802881,-1.9103984,valid
CHEMBL1584645,0,S=C(NC1CC1)NC1CCCC1,-2.9780731504,-2.887662,-2.90396,-2.8667839,-3.011572,-3.0617542,test
CHEMBL1584657,0,O=C1C=C(N2CCCC2)CC(C1)(C)C,-2.6247248089,-2.53968,-2.2622976,-2.5324588,-2.501085,-2.476614,test
CHEMBL1585396,0,O/N=C/1\C=C/C(=N/O)/C=C1,-0.9357998347,-0.9513324,-0.9450407,-0.94167614,-0.947596,-0.9849861,train
CHEMBL1585418,0,O=C(N(CCC#N)C)/C=C/OCC,-3.1110138105,-2.4525309,-2.24359,-2.4266317,-2.2261727,-2.4237452,test
CHEMBL1585450,0,[nH]1c2c(c3c1cccc3)[C@@H](CN=C2C)C,-2.257009759,-2.3552585,-2.5446646,-2.3331544,-2.4190102,-2.2620287,train
CHEMBL1585523,0,O=C1N([C@@H](CC1)C(=O)O)[C@@H](CC)C,-2.7305202637,-2.9796872,-2.914806,-2.927077,-2.839926,-2.950072,train
CHEMBL1585723,0,O=c1nc2n([nH]c(c2)C)c(c1CC)C,-2.5454281646,-2.7468965,-2.5158682,-2.356719,-2.4282854,-2.1753664,train
CHEMBL1586042,0,O(c1nc(cc(OC)n1)C(=O)O)C,-1.2667420565,-1.3258914,-1.4452385,-1.2702459,-1.4862919,-1.4130976,train
CHEMBL1586682,0,o1c(c2n[nH]c(c2)C(=O)O)ccc1C,-1.824322877,-2.0297315,-1.938673,-1.826465,-1.943141,-1.835952,train
CHEMBL1587033,0,N(c1cnccc1)Cc1ccc(cc1)C,-2.6770122614,-2.7154713,-2.8566186,-2.6652224,-2.7342112,-2.8213043,valid
CHEMBL1588055,0,o1c(c(C(=O)NN)cc1C)C,-2.5930317459,-2.6783724,-2.661399,-2.5490901,-2.586614,-2.709669,train
CHEMBL1588733,0,S=C1NC(=O)N(c2ccccc2)C1,-1.8791541004,-1.9343743,-1.8161808,-2.0076196,-2.1480014,-2.0198128,train
CHEMBL1588862,0,O=C1N(C(=O)c2c1cncc2)CO,-0.8462664945,-0.80972135,-0.94921374,-0.98009086,-1.0850968,-1.1133729,train
CHEMBL1588964,0,O=c1[nH]c(=O)[nH]c(c1/C=C/C(=O)O)C,-1.5615149871,-1.1565765,-1.2213545,-0.9549308,-1.0637362,-1.4491994,test
CHEMBL1589509,0,S=c1n(c2ncccc2[nH]1)C,-2.3648003671,-2.410591,-2.4406862,-2.32323,-2.561925,-2.519085,train
CHEMBL1589515,0,O(c1c2c(C(=O)CC2)ccc1OC)C,-1.7758067592,-1.8963001,-1.8131319,-1.8860079,-1.9137995,-1.7940034,train
CHEMBL1589672,0,S=c1n(nc(c(=O)[nH]1)C)CC(C)C,-1.4206843029,-1.3382417,-1.4191204,-1.5000275,-1.48715,-1.6523577,train
CHEMBL1589715,0,s1c(nnc1N)C1CCCC1,-2.9723052714,-2.8759687,-3.1760852,-2.6863241,-2.7009273,-2.8932385,train
CHEMBL1590590,0,O[C@H](C(=C)C)/C=C/CCCCCCC,-3.3423167514,-3.4237542,-3.5233152,-3.3187,-3.3185449,-3.1154723,train
CHEMBL1591712,0,o1c([N+](=O)[O-])ccc1/C=N/NC(=O)N,-0.2695165089,-0.37780213,-0.16394283,-0.45898613,-0.23234999,-0.66175014,train
CHEMBL1592761,0,o1c([N+](=O)[O-])ccc1CN=O,-0.6118905834,-0.4635706,-0.33758587,-0.52520573,-0.4312623,-0.68450505,train
CHEMBL1593876,0,O=c1[nH]ccc(c1N)c1ccccc1,-2.1808823377,-2.2032363,-2.397278,-2.1161766,-2.3077054,-2.12749,train
CHEMBL1594090,0,O=C/C(=C\c1ccccc1)/C,-1.3516068704,-1.3069259,-1.2257205,-1.4237866,-1.4314775,-1.2069263,train
CHEMBL1594149,1,o1n[n+](N2CCOCC2)cc1N,-0.6850700993,-1.4964821,-1.5855689,-1.5418357,-1.3597629,-1.0346034,test
CHEMBL1594167,0,n1c2c(cc(c1N)C#N)cccc2,-1.6182751985,-1.7069141,-1.6646625,-1.938686,-1.8853953,-1.8529532,valid
CHEMBL1594228,0,S(c1nc(c(c(=O)[nH]1)C)CC)C,-2.2308194215,-2.3133454,-2.2329578,-2.1348133,-2.2524946,-2.2226396,train
CHEMBL1594258,0,O[C@H](/C=C/c1ccc(cc1)C)C(=C)C,-2.3868908014,-2.5107837,-2.7362819,-2.6231992,-2.5106692,-2.336697,test
CHEMBL1594592,0,[O-]c1[nH+]c(c2c(c1)cc(cc2C)C)C,-1.8021590532,-1.9649929,-2.012265,-1.9766911,-2.1505473,-1.955018,train
CHEMBL1595401,0,O(C(=O)c1c(O)cc(OC)cc1C)C,-2.1804043825,-2.1962967,-2.1880026,-2.1833227,-2.168851,-2.1709504,train
CHEMBL1595564,0,O[C@H](/C=C/c1nc2c(cc1)cccc2)C,-1.7459937794,-1.7819752,-1.5529099,-1.8404361,-1.7565265,-1.8469967,valid
CHEMBL1595569,0,O(c1cc2nc(n(c2cc1)CC)C)C,-2.9947900464,-3.1304905,-3.0452416,-2.9094622,-2.9345276,-2.8984199,train
CHEMBL1595985,0,N#CCCC=C,-3.4663531052,-3.330709,-3.503153,-3.4547794,-3.337757,-3.2907038,train
CHEMBL1596825,0,[O-][N+](=O)c1c(c(ccc1)C)C,-0.7559156823,-0.5790589,-0.46355855,-0.7754514,-0.6168442,-0.68347245,train
CHEMBL1597204,0,S(c1nc2n[nH]cc2c(=O)[nH]1)CC,-2.2813218027,-2.0922055,-2.226771,-2.2845101,-2.2826955,-2.30481,train
CHEMBL1597771,0,O1C(C[C@H](C1=O)CC(=O)O)(C)C,-3.0462040357,-3.060729,-2.689546,-2.8403265,-2.8391356,-2.8599524,valid
CHEMBL1597790,0,O=C(O)Cn1nc(cc1C)C,-2.8526468544,-2.9896,-3.1434746,-2.870372,-2.86914,-2.8440819,train
CHEMBL1598087,0,O(c1c(=O)[nH]ccc1)C(=O)NCC,-2.2803249049,-2.3540368,-2.4248264,-2.23373,-2.3845193,-2.3800228,train
